Command,Link
show master-redundancy/show conductor-redundancy,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mstr-redundcy.htm
show memory,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-memory.htm
show mgmt-role,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mgmt-role.htm
show mgmt-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mgmt-srvr.htm
show mgmt-servers,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mgmt-srvrs.htm
show mgmt-users,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mgmt-users.htm
show mobility-managers (deprecated),https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mob-mngrs.htm
show mon-serv-global-hash-tbl,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mon-serv-hash-tbl.htm
show mon-serv-fwv-lc-table,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mon-serv-fwv.htm
show mon-serv-lc-table,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mon-srv-lc.htm
show mon-serv-mesh-tbl-entry,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-mon-serv-mesh.htm
show neighbor devices,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-neigh-devc.htm
show netdestination,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-netdestin.htm
show netexthdr,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-netexthdr.htm
show netservice,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-netservice.htm
show netstat,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-netstat.htm
show off-loader bss-info,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-offload-bssi.htm
show off-loader pmk-info,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-offload-pmki.htm
show off-loader statistics,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-offload-stat.htm
show openflow,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-openflow.htm
show openflow-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-openfl-pro.htm
show packages,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-packages.htm
show packet-capture,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pckt-cap.htm
show packet-capture-defaults,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pckt-cap-def.htm
show pan-options,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pan-options.htm
show papi-security,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-papi-sec.htm
show papi kernel-socket-stats,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-papi-kernel.htm
show perf-test reports,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-perf-test-rep.htm
show phonehome,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-phonehome.htm
show poe,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-poe.htm
show priority-map,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-priority-map.htm
show processes,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-process.htm
show process fpapps,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-proc-fpapps.htm
show process monitor stats,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-proc-mon-stat.htm
show profile-list aaa,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-prof-list-aaa.htm
show profile-list airgroupprofile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-air.htm
show profile-list airslice-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-airslice.htm
show profile-list ap,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-ap.htm
show profile-list ap-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-ap-grp.htm
show profile-list ap-name,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-ls-ap-nm.htm
show profile-list dump-collection-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-dump.htm
show profile-list est,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-est.htm
show profile-list iot,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-iot.htm
show profile-list ha,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-ha.htm
show profile-list ids,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-ids.htm
show profile-list lc-cluster,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-lc-cl.htm
show profile-list license-pool-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-lic-pl.htm
show profile-list mgmt-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-mgmt.htm
show profile-list pan profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-pan.htm
show profile-list policy-domain,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-pol-dom.htm
show profile-list rf,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-rf.htm
show profile-list scheduler-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-sched.htm
show profile-list sso idp-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-sso.htm
show profile-list time-range-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-tim-ran.htm
show profile-list wlan,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-lst-wlan.htm
show profile-list zigbee,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-pro-list-zig.htm
show rap-wml,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-rap-wml.htm
show references aaa alias-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-alias.htm
show references aaa authentication,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-auth.htm
show references aaa authentication-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-auths.htm
show references aaa password-policy,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-pwd.htm
show references aaa profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-pro.htm
show references aaa radius,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-radius.htm
show references aaa radius-attributes,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-radat.htm
show references aaa rfc-3576-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-rfcsr.htm
show references aaa server-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-serv.htm
show references aaa xml-api server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aaa-xml.htm
show references activate,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-activate.htm
show references airgroup,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-airgrp.htm
show references airgroupprofile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-airgrp-pr.htm
show references airmatch,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-am.htm
show references airslice-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-airslcpf.htm
show references ap,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ap.htm
show references ap-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ap-grp.htm
show references ap-lacp-striping-ip,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ap-lacp.htm
show references ap-name,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ap-name.htm
show references aruba-central,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-aruba-cen.htm
show references ble service-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ble.htm
show references bw-contract,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-bw-contr.htm
show references control-plane-security,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-con-plan.htm
show references dump-collection-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-dump-pro.htm
show references est profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-est-pro.htm
show references file syncing profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-file-sync.htm
show references gps,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-gps.htm
show references guest-access-email,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-gst-acc.htm
show references ha,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ha.htm
show references ids,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ids.htm
show references ifmap cppm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ifmap.htm
show references ip-flow-export-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ip-fl-exp.htm
show references lc-cluster,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-lc-cl.htm
show references lcd-menu,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-lcd.htm
show references license-pool-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-lic-pool.htm
show references license-pool-profile-root,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-lic-plrt.htm
show references mgmt-server profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-mgmt-srv.htm
show references openflow-controller,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-openflow.htm
show references openflow-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-openflow-pro.htm
show references pan,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-pan.htm
show references pan-options,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-pan-opt.htm
show references papi-security,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-papi-sec.htm
show references rf,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-rf.htm
show references scheduler-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-sche-pro.htm
show references sdwan-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-sdwan.htm
show references sso idp-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-sso.htm
show references time-range-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-time-range.htm
show references traceoptions,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-trace.htm
show references ucc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-ucc.htm
show references upgrade-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-upg-pro.htm
show references user-role,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-usr-role.htm
show references websocket clearpass,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-web-sock.htm
show references web-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-web-srv.htm
show references wlan,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-wlan.htm
show references zigbee,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ref-zigbee.htm
show rights,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-rights.htm
show roleinfo,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-roleinfo.htm
show route-access-list,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-rout-acc-lst.htm
show rrm handover-trigger,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-rrm-handover-trg.htm
show running-config,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-run-conf.htm
show scheduler-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-sched-pro.htm
show scp,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-scp.htm
show sdwan-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-sdwan-pro.htm
show serial console redirect,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ser-con-redct.htm
show session-acl-list,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-sess-acl-list.htm
show slots,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-slots.htm
show spanning-tree,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-span-tree.htm
show spantree,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-spantree.htm
show ssh,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ssh.htm
show sso idp-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-sso-idp-pro.htm
show station-table,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-station-tab.htm
show stm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-stm.htm
show stm-timing-stats,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-stm-timing.htm
show storage,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-storage.htm
show switch ip,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-switch.htm
show switch software,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-switch-sw.htm
show switches,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-switches.htm
show switchinfo,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-switchinfo.htm
show syscontact,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-syscontct.htm
show syslocation,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-syslocation.htm
show tech-support,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tech-sup.htm
show telnet,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-telnet.htm
show threshold,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-threshold.htm
show threshold-limits,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-thresh-lim.htm
show time-range,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-timeranges.htm
show timer debug statistics app-name,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-timer-dbg-sta.htm
show tm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tm.htm
show tpm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tpm.htm
show trunk,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-trunk.htm
show tunnel-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tunnel-grp.htm
show tunneled-node,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tunnel-node.htm
show tunneled-node-mgr,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-tunl-node-mgr.htm
show uap-blacklist,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-uap-blcklst.htm
show upgrade internal,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-upg-intrn.htm
show upgrade managed-devices,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-upg-mds.htm
show upgrade-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-upg-pro.htm
show uplink,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-uplink.htm
show usb,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-usb.htm
show user,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-user.htm
show user-table,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-user-tab.htm
show util_proc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-util-proc.htm
show valid-network-oui-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vald-ntwk-oui.htm
show version,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-version.htm
show via,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-via.htm
show vlan-assignment,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vlan-assign.htm
show vlan-assignment-auth,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vlan-assg-auth.htm
show vlan-bwcontract-explist,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vln-bwcnt-exp.htm
show vpn-dialer,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vpn-dialr.htm
show vrrp,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-vrrp.htm
show web-cc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-web-cc.htm
show web-proxy,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-web-proxy.htm
show web-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-web-srvr.htm
show websocket,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-websocket.htm
show whitelist-db cpsec,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-whtlstdb-cps.htm
show whitelist-db cpsec-seq,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-db-cp-seq.htm
show whitelist-db cpsec-status,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-db-cp-sta.htm
show whitelist-db cpsec-stats,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-db-cp-stat.htm
show whitelist-db rap,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-db-rap.htm
show whitelist-db rap-local-switch-list,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-dbr-lcl-sw.htm
show whitelist-db rap-master-switch-list,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-dbr-master.htm
show whitelist-db rap-status,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wl-dbr-status.htm
show whitelist-db seq-pendlist,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-whtlstdb-seq.htm
show wired-blacklist-clients,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wrd-bl-clnt.htm
show wmm tspec-statistics,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wmm-tspec-sta.htm
show wms ap,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-ap.htm
show wms channel,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-chanel.htm
show wms client,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-client.htm
show wms counters,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-counters_.htm
show wms forwarding-stats,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-fwr-stats.htm
show wms general,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-gen.htm
show wms monitor-summary,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-mon-sum.htm
show wms probe,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-probe_.htm
show wms rogue-ap,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-rogueap_.htm
show wms rogue-ap list,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-rogue.htm
show wms routers,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-routers.htm
show wms rules,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-rules.htm
show wms system,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-sys.htm
show wms wired-mac,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wms-wird-mac.htm
show wnm-dot11v bss-tm-response,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-wnm-11v-bss.htm
show ip interface brief,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-ip-intfc-brf.htm
show zigbee service-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-zb-srv-pro.htm
show zigbee socket-device-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-zb-sokt-dev-pro.htm
show zigbee socket-inbound-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-zb-sokt-in-pro.htm
show zigbee socket-outbound-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sh-zb-sokt-out-pro.htm
snmp-server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/snmp-server.htm
spanning-tree,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/spanning-tree.htm
ssh,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/ssh.htm
sso idp-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/sso-idp-pro.htm
stm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/stm.htm
support,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/support.htm
syscontact,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/syscontact.htm
syslocation,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/syslocation.htm
tar,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tar.htm
telnet,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/telnet.htm
test,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/test.htm
threshold,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/threshold.htm
time-range,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/time-range.htm
time-range-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/time-range-pro.htm
tm,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tm.htm
tm trace,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tm-trace.htm
traceoptions,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/traceoptions.htm
tracepath,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tracepath.htm
traceroute,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/traceroute.htm
tunnel-group,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tunnel-group.htm
tunnel-loop-prevention,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tunl-loop-prevn.htm
tunneled-node-address,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tunl-node-addr.htm
tunnel-node-mtu,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/tunneled-node-mtu.htm
uap-blacklist,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/uap-blacklist.htm
ucc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/ucc.htm
upgrade internal,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-inter.htm
upgrade managed-devices,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-md.htm
Upgrade nic-firmware,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-nicfw.htm
upgrade cancel-schedule,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upg-cancel-sch.htm
upgrade reschedule,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-resch.htm
upgrade-pkg,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-pkg.htm
upgrade-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/upgrade-profile.htm
uplink,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/uplink.htm
usb,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/usb.htm
user-role,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/user-role.htm
valid-network-oui-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vld-ntwk-oui-pro.htm
vlan-bwcontract-explist,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vlan-bwcnt-exp.htm
vlan-name,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vlan-name.htm
vlan,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vlan.htm
vpn-acl,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpn-acl.htm
vpn-dialer,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpn-dialer.htm
vpdn group l2tp,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpdn-grp-l2pt.htm
vpdn group pptp,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpdn-grp-pptp.htm
vpnip,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpnip.htm
vpn-peer peer-mac,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpn-peer-mac.htm
vpn-peer pass-code,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vpn-peer-pascode.htm
vrrp,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/vrrp.htm
webcc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/webcc.htm
web-cc,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/webcc-glb-bw-cnt.htm
web-proxy server,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/web-proxy-srvr.htm
web-server profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/web-srvr-pro.htm
websocket clearpass,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/websock-clrpass.htm
whoami,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/whoami.htm
wipe,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/wipe.htm
wlan 6ghz-rrm-ie-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/wlan-6g-rrm-ie-pro.htm
wlan anyspot-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/wlan-anysp-pro.htm
wlan bcn-rpt-req-profile,https://www.arubanetworks.com/techdocs/CLI-Bank/Content/aos8/wlan-bcn-rpt-req.htm
